Home Ownership,Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Bankruptcies,Purpose,Term,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Annual Income_nan,Years in current job_nan,Bankruptcies_nan,Credit Score_nan,Term_Long Term,Term_Short Term,Credit Default
Home Mortgage,-0.40875006908465633,1 year,-0.11095342154390785,-1.4527437346097205,0.8922182054627624,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,home improvements,Short Term,-0.36383797292896036,-0.4689103224495253,-0.3036611928879088,-0.2265565436254781,1,0,0,1,0,1,1
Rent,3.2110679449360737,4 years,-0.11095342154390785,-0.23039849588571198,-0.35751972531977383,1.199733681814109,-0.3409788778582933,-0.3370990397177327,other,Long Term,-0.3610249164359066,1.0201842715482732,-0.15558098894329986,-0.23838006377483326,0,0,0,0,1,0,0
Home Mortgage,-0.9370985533167349,10+ years,-0.11095342154390785,0.5844983299302937,0.5939852901623843,-1.088686497992994,1.6647792271904904,2.545731972691612,debt consolidation,Short Term,-0.3662196297736428,-0.6845244768612333,-0.2415278796812524,-0.25924509933251877,0,0,0,0,0,1,1
Rent,-0.40875006908465633,2 years,-0.11095342154390785,-0.4341227023397134,-1.152807499454115,-0.8198046249658553,-0.3409788778582933,-0.3370990397177327,other,Short Term,-0.3650894453913282,-0.7238574720380849,-1.31422892671601,-0.2265565436254781,1,0,0,1,0,1,0
Rent,0.01946974741077322,10+ years,-0.11095342154390785,-0.23039849588571198,-0.1728993491814445,-1.1629176899330016,1.6647792271904904,2.545731972691612,debt consolidation,Short Term,-0.36499158796310344,-0.5454243556203006,0.16162592584857763,-0.23420705666329614,0,0,0,0,0,1,0
Rent,1.6018237020100188,2 years,-0.11095342154390785,-0.23039849588571198,-0.41432599490079824,1.0020087796466342,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.35163680555769217,0.46545753106015264,0.6447732277335362,-0.22794754599599049,0,0,0,0,0,1,0
Home Mortgage,-0.9915458313338277,6 years,-0.11095342154390785,-0.026674289431710546,-0.47113226448182266,-0.5749916535677494,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36989548556343915,-0.15633854162922553,-0.7383428334591732,-0.23907556496008942,0,0,0,0,0,1,1
Home Mortgage,0.9424560535336346,3 years,-0.11095342154390785,-0.23039849588571198,1.3466683621109572,0.45127332025334554,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.35456908272034376,0.9111517742799184,0.9338063324883873,-0.32809971667288096,0,0,0,0,1,0,0
Rent,-0.32227643297769093,10+ years,-0.11095342154390785,-0.4341227023397134,-0.2013024839719571,-0.29261320018788217,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3593489356933523,0.11289521259043986,0.0931199651335462,-0.22168803532868483,0,0,0,0,0,1,0
Home Mortgage,-0.8823549635825424,5 years,-0.11095342154390785,2.0105677751083038,-1.1812106342446274,0.45974617347478075,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.3643100316496222,-0.20673020566279077,-0.749327265348609,-0.2745461254081548,0,0,0,0,1,0,1
Home Mortgage,0.38171082156530856,4 years,-0.11095342154390785,-0.026674289431710546,-0.42852756229605427,-1.0984340282477425,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36754415073877,-0.7161462921325928,-0.11357182576309087,-0.2272520448107343,0,0,0,0,0,1,1
Rent,-0.577524284616098,3 years,-0.11095342154390785,-0.4341227023397134,-1.3232263081971882,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,buy a car,Short Term,-0.36785977540163595,-0.6512886937026778,-0.7201472478102603,-0.2446395744421389,0,0,0,0,0,1,0
Home Mortgage,0.1806633215130777,10+ years,-0.11095342154390785,-1.2490195281557193,-0.3717212927150301,0.20466080480820917,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.35368009622449875,0.6859135891334488,-0.47178169623385496,-0.2272520448107343,0,0,0,0,1,0,0
Own Home,-0.8072893285839202,7 years,-0.11095342154390785,0.1770499170222909,-0.7977683145727129,-0.5015102716473379,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.3618401652921738,-0.5883439461020322,-1.0401212332307743,-0.2355980590338085,0,0,0,0,1,0,1
Home Mortgage,-0.1819481422878324,6 years,-0.11095342154390785,0.7882225363842952,-0.7835667471774566,-0.05169924089167567,1.6647792271904904,2.545731972691612,debt consolidation,Short Term,-0.3619504271831313,-0.3341141155744486,-0.24865518281561919,-0.2355980590338085,0,0,0,0,0,1,0
Home Mortgage,-0.40875006908465633,3 years,-0.11095342154390785,2.2142919815623054,-1.3516294429877003,1.519077769160061,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36786735590663927,0.18982768188011778,0.2990571004041915,-0.2265565436254781,1,0,0,1,0,1,1
Rent,2.7190917239779986,2 years,-0.11095342154390785,-0.23039849588571198,2.3123749449883717,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.34810911418387,0.3093210821210394,1.4604721088055383,-0.2947156597805841,0,0,0,0,1,0,0
Rent,0.4557146729109897,10+ years,-0.11095342154390785,-0.23039849588571198,-0.7551636123869445,-0.21050900304211617,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.35123779533978966,0.25617969502039944,1.1142528777255325,-0.2397710661453456,0,0,0,0,0,1,1
Rent,-0.5538440398912037,2 years,-0.11095342154390785,-0.6378469087937149,-0.9397839885252738,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3650060598362916,-0.7187764620228382,-1.166484125271842,-0.23768456258957707,0,0,0,0,0,1,1
Rent,-0.40875006908465633,< 1 year,-0.11095342154390785,0.9919467428382966,0.721799396719689,-0.42487968764462297,1.6647792271904904,2.545731972691612,debt consolidation,Short Term,-0.36359539676885383,-0.41947508383059473,-0.04112488566788015,-0.2265565436254781,1,0,0,1,0,1,0
Home Mortgage,0.27669301049651246,10+ years,-0.11095342154390785,-0.026674289431710546,1.4460793338777498,1.6216517798407988,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.35291791090325486,0.5402978197553172,0.3679823142447739,-0.248812581553676,0,0,0,0,1,0,0
Own Home,-0.6993577856303091,1 year,-0.11095342154390785,0.1770499170222909,-1.8060795996358954,-0.003861361641448549,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,2.76051988315993,-0.3872555026750886,-1.069720503894674,-0.22516554125496577,0,0,0,0,0,1,0
Rent,-0.40875006908465633,3 years,-0.11095342154390785,1.3993951557462996,-0.45693069708656664,-0.7205297783713401,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.3498574542923652,-0.09225803884870125,1.612660993380547,-0.2265565436254781,1,0,0,1,1,0,1
Rent,-0.18446679188318094,6 years,-0.11095342154390785,-0.8415711152477163,-1.578854521311798,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.35369387896086846,-0.803300558041179,0.19600468214375866,-0.25437659103572546,0,0,0,0,0,1,1
Rent,-0.656787668940301,1 year,-0.11095342154390785,0.1770499170222909,-1.2806216060114197,-0.22280588736349116,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3627415562507515,-0.1787547622847261,-0.534585814441393,-0.22238353651394102,0,0,0,0,0,1,1
Home Mortgage,-0.17004628831765614,2 years,-0.11095342154390785,0.3807741234762923,-0.9255824211300175,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3624927778592786,0.3791401373893718,0.22090831780148734,-0.2230790376991972,0,0,0,0,0,1,1
Own Home,-0.5634247854107647,10+ years,-0.11095342154390785,-1.4527437346097205,-0.45693069708656664,-0.34277549049885697,1.6647792271904904,2.545731972691612,debt consolidation,Long Term,-0.36079060991762185,0.040147104489788706,-0.5848123388824014,-0.2842831420017414,0,1,0,0,1,0,0
Home Mortgage,-0.5655236600735551,4 years,-0.11095342154390785,0.1770499170222909,-1.3374278755924442,-1.0267521903743613,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.3581512159028262,-0.4075795427360758,-0.17738215147195124,-0.2662001111850806,0,0,0,0,1,0,1
Home Mortgage,-0.40875006908465633,3 years,-0.11095342154390785,0.1770499170222909,-0.4853338318770787,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,buy house,Short Term,-0.36769300429156265,-0.11341895114749379,-0.24286948968301555,-0.2265565436254781,1,0,0,1,0,1,0
Home Mortgage,1.7081502231626724,8 years,-0.11095342154390785,-0.4341227023397134,0.3383570770477745,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3621468311763994,3.468274673482593,3.602520177870646,-0.2237745388844534,0,0,0,0,0,1,0
Home Mortgage,-0.3010160672757785,10+ years,-0.11095342154390785,0.5844983299302937,-0.3717212927150301,1.2155546732275855,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.36181880205080075,0.16974274817278928,0.2953676728993428,-0.22516554125496577,0,0,0,0,1,0,1
Rent,2.43003964394712,10+ years,-0.11095342154390785,0.1770499170222909,1.9431341927117132,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36845381133916955,-0.6695205531691516,1.5495214726725681,-0.2397710661453456,0,0,0,0,0,1,0
Home Mortgage,-0.37837811808192434,10+ years,-0.11095342154390785,1.1956709492922981,0.40936491402405495,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.365410583148742,0.014024735352578725,0.6010870520511232,-0.2272520448107343,0,1,0,0,0,1,0
Own Home,-0.37966213552269024,2 years,-0.11095342154390785,0.1770499170222909,-0.7409620449916885,-0.6483980544862014,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,2.76051988315993,0.032137041642223176,-0.4129185574064963,-0.2766326289639233,0,0,0,0,1,0,0
Rent,0.7674839845861883,6 years,-0.11095342154390785,-0.8415711152477163,-0.6841557754106641,-0.03302897140373436,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.3549226099082263,0.467549711654666,0.37670277925623447,-0.2571585957767502,0,0,0,0,1,0,1
Rent,8.727034021964764,10+ years,-0.11095342154390785,0.7882225363842952,-0.47113226448182266,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.34802710690247035,7.081709666560868,3.919559391412303,-0.24394407325688272,0,0,0,0,0,1,0
Own Home,1.231730367352338,10+ years,-0.11095342154390785,2.2142919815623054,3.9455551954428225,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.34728421741214405,1.357264453618587,1.8639613168358091,-0.26828661474084914,0,0,0,0,0,1,0
Home Mortgage,0.3023980519549222,10+ years,-0.11095342154390785,-0.4341227023397134,1.914731057921201,1.339723212472689,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,2.76051988315993,0.8321271243957271,0.6474564477370625,-0.26341810644405583,0,1,0,0,1,0,0
Own Home,-0.21365349601751363,3 years,-0.11095342154390785,-0.4341227023397134,-0.8119698819679689,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,other,Short Term,-0.3617678059262329,0.21182546641671565,-0.08841663823003158,-0.22794754599599049,0,0,0,0,0,1,1
Home Mortgage,-0.6795789785138958,10+ years,-0.11095342154390785,0.7882225363842952,-0.41432599490079824,0.15329881846588067,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36518730281955303,-0.01430936755597398,-0.4401700105673105,-0.2446395744421389,0,0,0,0,0,1,1
Rent,-0.05226238077047594,2 years,-0.11095342154390785,0.3807741234762923,-0.32911659052926173,0.9633185826354788,1.6647792271904904,-0.3370990397177327,debt consolidation,Long Term,2.76051988315993,0.4988128673955375,-0.10166503699744281,-0.2662001111850806,0,0,0,0,1,0,0
Rent,-1.0181398079435369,10+ years,-0.11095342154390785,-0.6378469087937149,-1.60725765610231,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36842831327688563,-0.7191351215533262,-1.330663649237609,-0.24603057681265125,0,1,0,0,0,1,0
Own Home,-0.15913214007114593,10+ years,-0.11095342154390785,1.603119362200301,0.8070088010912256,1.0403990526499514,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.3623370329383011,0.7714538871548389,0.1768867396186336,-0.27385062422289863,0,0,0,0,1,0,0
Home Mortgage,0.1536248773277187,2 years,-0.11095342154390785,-0.4341227023397134,-0.5563416688533591,-1.1449972304646563,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36980107381930677,-0.6196668784313184,-1.164304009018977,-0.24185756970111416,0,0,0,0,0,1,0
Rent,1.312500002905132,< 1 year,-0.11095342154390785,-0.6378469087937149,-0.8829777189442494,0.9202045065087067,-0.3409788778582933,-0.3370990397177327,moving,Long Term,-0.3646401281856763,-0.802941898510691,-0.6765449227529575,-0.23420705666329614,0,0,0,0,1,0,0
Home Mortgage,0.20103475206369062,5 years,-0.11095342154390785,0.1770499170222909,0.19634140309521358,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3580051188973075,1.3075303320575828,0.03257981380398354,-0.2230790376991972,0,0,0,0,0,1,0
Home Mortgage,0.5747579052558441,10+ years,-0.11095342154390785,0.3807741234762923,0.5939852901623843,0.2708690295385392,1.6647792271904904,2.545731972691612,other,Short Term,2.76051988315993,-0.7788519333795797,-0.1606120264499117,-0.22029703295817246,0,0,0,0,0,1,0
Rent,-0.8289694692183907,8 years,-0.11095342154390785,0.5844983299302937,-0.7977683145727129,-0.8541459238633538,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3679803743448707,-0.4592862917147637,0.021930784414988445,-0.25089908510944453,0,0,0,0,0,1,1
Rent,-0.5604122829535831,5 years,-0.11095342154390785,0.9919467428382966,-1.777676464845383,-0.10875978338293403,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,2.76051988315993,-0.36914319638544413,-0.18300014335433448,-0.2404665673306018,0,0,0,0,0,1,0
Rent,0.3090897582327599,4 years,-0.11095342154390785,-1.4527437346097205,0.011721026956884288,-1.1629176899330016,3.6705373322392743,2.545731972691612,debt consolidation,Short Term,-0.36502053170947973,-0.4781159170653842,0.5485965607321395,-0.24116206851585797,0,0,0,0,0,1,1
Home Mortgage,4.020270551692603,8 years,-0.11095342154390785,-0.4341227023397134,-0.47113226448182266,-0.7415244589200292,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3610476579509166,-0.35599234693421716,-1.1013321895612185,-0.2404665673306018,0,0,0,0,0,1,0
Home Mortgage,0.06562029734907088,10+ years,-0.11095342154390785,-0.4341227023397134,-0.13029464699567664,0.26194629030534633,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.35713060427465065,0.29365961595639634,0.12414469642431931,-0.26759111355559295,0,0,0,0,1,0,0
Rent,0.5378917891200077,2 years,-0.11095342154390785,-0.4341227023397134,-0.44272912969131056,-1.0584691542032736,-0.3409788778582933,-0.3370990397177327,medical bills,Long Term,-0.3627167473252861,-0.5485327382178633,0.4099914774249829,-0.23281605429278376,0,0,0,0,1,0,0
Own Home,-0.778917481671612,10+ years,-0.11095342154390785,1.1956709492922981,-0.016682107833627797,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3657358557270667,-0.07898763622064492,-0.2822792834848084,4.440256409443514,0,0,0,0,0,1,1
Own Home,-0.5413989477730111,10+ years,-0.11095342154390785,-0.8415711152477163,0.6649931271386648,-1.1008334203104497,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36486616506213926,-0.7174016004893008,-0.4749680199880425,-0.23838006377483326,0,1,0,0,0,1,0
Home Mortgage,-0.40875006908465633,10+ years,-0.11095342154390785,-0.8415711152477163,-0.7835667471774566,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.3650384492667604,-0.7038920915075858,-0.5870763057603767,-0.2265565436254781,1,0,0,1,1,0,1
Rent,-1.1751850180064438,2 years,-0.11095342154390785,1.603119362200301,-0.996590258106298,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3681326735817558,-0.4913265431050259,-1.1960833959357418,-0.22586104244022193,0,0,0,0,0,1,0
Rent,-0.34249970766975396,6 years,-0.11095342154390785,1.1956709492922981,0.8354119358817378,0.481640626046985,1.6647792271904904,2.545731972691612,debt consolidation,Long Term,-0.35491571854004145,-0.6908010186447735,1.1881252784476166,-0.2655046099998244,0,0,0,0,1,0,0
Rent,-1.3735657126047762,10+ years,-0.11095342154390785,-1.656467941063722,-0.32911659052926173,-0.9049080621900054,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3678363447498074,-0.2838420047177127,-1.0231834069585144,-0.25437659103572546,0,1,0,0,0,1,1
Home Mortgage,0.15103214980309526,6 years,-0.11095342154390785,-0.6378469087937149,0.09693043132842104,-0.7358259027710993,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.35160579440086037,-0.0752814877389355,0.25478397034600714,-0.23351155547803995,0,0,0,0,0,1,0
Rent,-0.40875006908465633,3 years,-0.11095342154390785,0.9919467428382966,-0.2155040513672129,0.06407142613395235,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.36304339817724773,0.28648642534663615,-0.24781667656451722,-0.2265565436254781,1,0,0,1,1,0,1
Home Mortgage,0.3015831947328977,10+ years,-0.11095342154390785,1.3993951557462996,1.8295216535496641,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,other,Long Term,-0.3674869523828358,1.1360312998959,0.9558590468923692,4.078595793110299,0,0,0,0,1,0,1
Home Mortgage,-0.35642635837344566,6 years,-0.11095342154390785,-0.026674289431710546,-0.47113226448182266,-1.0563696861484049,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36558148907972615,-0.6737646909465931,-1.2230832972212253,-0.23212055310752758,0,0,0,0,0,1,0
Rent,-0.40875006908465633,10+ years,-0.11095342154390785,0.3807741234762923,1.4034746316919815,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3651156325904306,2.186066851987961,1.8386384280525294,-0.2265565436254781,1,0,0,1,0,1,0
Rent,-0.4322080800217258,10+ years,-0.11095342154390785,0.1770499170222909,1.9431341927117132,-1.0409235997447264,1.6647792271904904,2.545731972691612,debt consolidation,Short Term,-0.3677274611324869,-0.6329970576477894,-0.11960907077102509,-0.24603057681265125,0,1,0,0,0,1,0
